1.595546e+02 1.000000e+00 9.996222e-01 1.260000e+00
2.110000e-02 1.465860e+02 6.428000e+01 1.000000e+20
2.340000e-02 1.444133e+02 2.723430e+03 1.000000e+20
2.580000e-02 1.420993e+02 2.876700e+02 1.000000e+20
2.850000e-02 1.394711e+02 6.570200e+02 1.000000e+20
3.150000e-02 1.365410e+02 3.874270e+03 1.400550e+03
3.490000e-02 1.332742e+02 2.361600e+02 9.863100e+02
3.850000e-02 1.299010e+02 7.157400e+02 8.883800e+02
4.260000e-02 1.261846e+02 9.252400e+02 9.935600e+02
4.710000e-02 1.222747e+02 5.899000e+01 6.714000e+02
5.200000e-02 1.182308e+02 -1.083900e+02 5.659800e+02
5.750000e-02 1.139644e+02 7.706300e+02 6.499300e+02
6.350000e-02 1.096249e+02 3.992200e+02 3.342000e+02
7.020000e-02 1.051429e+02 6.603900e+02 4.298300e+02
7.759999e-02 1.006070e+02 -3.988200e+02 3.631800e+02
8.570000e-02 9.609280e+01 4.308400e+02 3.534400e+02
9.480000e-02 9.151522e+01 -1.518500e+02 2.763600e+02
1.047000e-01 8.706860e+01 1.488800e+02 2.620400e+02
1.157000e-01 8.268025e+01 -1.518000e+01 2.422100e+02
1.279000e-01 7.839664e+01 1.862700e+02 1.462700e+02
1.414000e-01 7.425537e+01 3.791200e+02 1.718800e+02
1.562000e-01 7.031456e+01 4.683300e+02 1.692800e+02
1.726000e-01 6.654723e+01 1.630700e+02 1.550600e+02
1.908000e-01 6.296319e+01 2.227500e+02 1.464800e+02
2.109000e-01 5.958759e+01 3.660000e+00 9.970000e+01
2.330000e-01 5.643542e+01 6.592000e+01 9.253000e+01
2.576000e-01 5.283119e+01 2.966600e+02 8.455000e+01
2.846000e-01 4.761494e+01 1.485400e+02 8.794000e+01
3.146000e-01 4.333522e+01 2.322000e+01 7.952000e+01
3.477000e-01 3.986514e+01 1.487600e+02 6.019000e+01
3.842000e-01 3.703330e+01 2.059200e+02 6.052000e+01
4.246000e-01 3.469120e+01 2.900000e+00 5.299000e+01
4.693000e-01 3.273081e+01 5.074000e+01 4.888000e+01
5.187000e-01 3.106624e+01 1.837000e+01 3.971000e+01
5.732000e-01 2.962717e+01 1.093300e+02 4.280000e+01
6.335000e-01 2.834967e+01 7.618000e+01 3.250000e+01
7.001000e-01 2.718534e+01 5.328000e+01 3.082000e+01
7.738000e-01 2.608382e+01 5.829000e+01 3.200000e+01
8.551000e-01 2.500180e+01 3.630000e+01 2.665000e+01
9.450999e-01 2.389328e+01 7.070000e+00 2.515000e+01
1.044500e+00 2.272828e+01 2.991000e+01 1.810000e+01
1.154300e+00 2.148949e+01 2.311000e+01 1.675000e+01
1.275700e+00 2.017392e+01 2.887000e+01 1.589000e+01
1.409900e+00 1.879023e+01 3.345000e+01 1.635000e+01
1.558100e+00 1.735262e+01 2.353000e+01 1.322000e+01
1.722000e+00 1.587670e+01 1.331000e+01 1.251000e+01
1.903100e+00 1.438701e+01 2.491000e+01 1.154000e+01
