6.331748e+00 1.000000e+00 1.172651e-04 0.000000e+00
2.110000e-02 5.256949e+01 -8.278000e+01 1.000000e+20
2.340000e-02 4.894923e+01 -5.338000e+01 1.000000e+20
2.580000e-02 4.555781e+01 8.641000e+01 1.000000e+20
2.850000e-02 4.215588e+01 1.130000e+02 1.000000e+20
3.150000e-02 3.881875e+01 7.387000e+01 9.683000e+01
3.490000e-02 3.551363e+01 1.231300e+02 8.099000e+01
3.850000e-02 3.247520e+01 7.065000e+01 7.289000e+01
4.260000e-02 2.949061e+01 3.226000e+01 6.913000e+01
4.710000e-02 2.669003e+01 3.479000e+01 6.232000e+01
5.200000e-02 2.409619e+01 6.231000e+01 5.618000e+01
5.750000e-02 2.163600e+01 7.213000e+01 5.370000e+01
6.350000e-02 1.938256e+01 -2.578000e+01 4.850000e+01
7.020000e-02 1.728195e+01 1.309000e+01 4.492000e+01
7.759999e-02 1.535743e+01 -1.593000e+01 3.786000e+01
8.570000e-02 1.361778e+01 -1.169000e+01 3.362000e+01
9.480000e-02 1.201302e+01 2.949000e+01 2.890000e+01
1.047000e-01 1.058630e+01 -2.560000e+01 3.020000e+01
1.157000e-01 9.295605e+00 -1.699000e+01 2.775000e+01
1.279000e-01 8.136204e+00 2.619000e+01 2.156000e+01
1.414000e-01 7.101691e+00 -7.530000e+00 2.148000e+01
1.562000e-01 6.190070e+00 2.146000e+01 1.927000e+01
1.726000e-01 5.380558e+00 2.533000e+01 1.838000e+01
1.908000e-01 4.663715e+00 -1.861000e+01 1.646000e+01
2.109000e-01 4.034223e+00 3.820000e+00 1.453000e+01
2.330000e-01 3.485233e+00 2.960000e+00 1.399000e+01
2.576000e-01 3.002036e+00 -7.400000e+00 1.205000e+01
2.846000e-01 2.583821e+00 1.587000e+01 1.018000e+01
3.146000e-01 2.218275e+00 -1.790000e+00 9.500000e+00
3.477000e-01 1.901929e+00 1.647000e+01 8.500000e+00
3.842000e-01 1.628807e+00 6.520000e+00 8.800000e+00
4.246000e-01 1.392668e+00 2.700000e-01 6.710000e+00
4.693000e-01 1.189089e+00 1.248000e+01 6.950000e+00
5.187000e-01 1.014226e+00 -9.180000e+00 6.130000e+00
5.732000e-01 8.646358e-01 -2.230000e+00 5.180000e+00
6.335000e-01 7.367091e-01 3.830000e+00 4.450000e+00
7.001000e-01 6.281074e-01 -5.560000e+00 4.460000e+00
7.738000e-01 5.370074e-01 -6.880000e+00 3.800000e+00
8.551000e-01 4.726485e-01 1.200000e+00 3.440000e+00
9.450999e-01 3.915492e-01 -6.100000e-01 3.250000e+00
1.044500e+00 3.207484e-01 -5.150000e+00 2.740000e+00
1.154300e+00 2.627978e-01 -1.280000e+00 3.040000e+00
1.275700e+00 2.153112e-01 4.860000e+00 2.590000e+00
1.409900e+00 1.764073e-01 -2.120000e+00 2.220000e+00
1.558100e+00 1.445617e-01 7.600000e-01 2.310000e+00
1.722000e+00 1.184531e-01 -4.230000e+00 1.780000e+00
1.903100e+00 9.706648e-02 1.560000e+00 1.580000e+00
