1.924809e+02 1.000000e+00 9.996799e-01 0.000000e+00
2.110000e-02 1.528377e+02 0.000000e+00 1.000000e+20
2.340000e-02 1.508076e+02 -6.348810e+03 1.000000e+20
2.580000e-02 1.486372e+02 7.662000e+01 1.000000e+20
2.850000e-02 1.461532e+02 -2.602100e+02 1.000000e+20
3.150000e-02 1.433607e+02 1.340060e+03 1.170830e+03
3.490000e-02 1.402246e+02 -6.476600e+02 1.339080e+03
3.850000e-02 1.369652e+02 5.901300e+02 2.816460e+03
4.260000e-02 1.333471e+02 2.895700e+02 1.166650e+03
4.710000e-02 1.295172e+02 1.118970e+03 1.173450e+03
5.200000e-02 1.255257e+02 2.093000e+01 1.001560e+03
5.750000e-02 1.212904e+02 -1.818200e+02 3.334100e+02
6.350000e-02 1.169498e+02 2.628100e+02 8.021400e+02
7.020000e-02 1.124331e+02 6.339000e+01 2.388800e+02
7.759999e-02 1.078302e+02 6.685500e+02 4.333500e+02
8.570000e-02 1.032155e+02 8.534000e+01 5.316100e+02
9.480000e-02 9.850477e+01 -1.275700e+02 2.051000e+02
1.047000e-01 9.389812e+01 8.695000e+02 4.598600e+02
1.157000e-01 8.931522e+01 2.809000e+01 2.484900e+02
1.279000e-01 8.481236e+01 9.941000e+01 2.918100e+02
1.414000e-01 8.042898e+01 5.079000e+01 1.934500e+02
1.562000e-01 7.623101e+01 3.540900e+02 1.868000e+02
1.726000e-01 7.219193e+01 1.655200e+02 2.322900e+02
1.908000e-01 6.832656e+01 7.904000e+01 1.365200e+02
2.109000e-01 6.466456e+01 3.381600e+02 1.605400e+02
2.330000e-01 6.122628e+01 -7.030000e+00 1.035900e+02
2.576000e-01 5.786795e+01 1.697000e+02 1.451100e+02
2.846000e-01 5.323352e+01 2.510000e+00 1.340800e+02
3.146000e-01 4.803841e+01 2.187900e+02 1.045700e+02
3.477000e-01 4.382853e+01 1.875600e+02 9.680000e+01
3.842000e-01 4.040433e+01 1.820600e+02 1.039700e+02
4.246000e-01 3.758651e+01 2.984000e+01 7.774000e+01
4.693000e-01 3.524421e+01 2.537000e+02 7.700000e+01
5.187000e-01 3.327203e+01 -9.117000e+01 7.073000e+01
5.732000e-01 3.158525e+01 5.290000e+00 4.952000e+01
6.335000e-01 3.010911e+01 1.123900e+02 6.675000e+01
7.001000e-01 2.878930e+01 9.555000e+01 5.003000e+01
7.738000e-01 2.757011e+01 4.173000e+01 4.436000e+01
8.551000e-01 2.640207e+01 1.874000e+01 4.097000e+01
9.450999e-01 2.522994e+01 4.279000e+01 3.091000e+01
1.044500e+00 2.401378e+01 -1.086000e+01 3.475000e+01
1.154300e+00 2.272671e+01 4.275000e+01 2.663000e+01
1.275700e+00 2.135790e+01 2.876000e+01 2.668000e+01
1.409900e+00 1.991080e+01 2.137000e+01 2.506000e+01
1.558100e+00 1.839828e+01 2.160000e+01 2.151000e+01
1.722000e+00 1.683776e+01 -1.328000e+01 1.907000e+01
1.903100e+00 1.525748e+01 1.696000e+01 1.871000e+01
