3.164443e+00 1.000000e+00 5.380446e-01 6.700000e-01
2.110000e-02 4.009048e+01 5.569000e+01 1.000000e+20
2.340000e-02 3.721758e+01 7.612000e+01 1.000000e+20
2.580000e-02 3.461219e+01 3.250800e+02 1.000000e+20
2.850000e-02 3.207800e+01 1.066500e+02 1.000000e+20
3.150000e-02 2.966239e+01 1.645400e+02 1.584400e+02
3.490000e-02 2.734096e+01 -2.290000e+01 1.245100e+02
3.850000e-02 2.527360e+01 -1.207600e+02 1.108600e+02
4.260000e-02 2.330351e+01 2.677200e+02 1.061400e+02
4.710000e-02 2.151055e+01 -1.553300e+02 9.836000e+01
5.200000e-02 1.990079e+01 2.855000e+01 8.450000e+01
5.750000e-02 1.842331e+01 -2.837000e+01 7.331000e+01
6.350000e-02 1.711306e+01 1.843000e+01 5.865000e+01
7.020000e-02 1.582254e+01 -3.774000e+01 6.289000e+01
7.759999e-02 1.444510e+01 -4.650000e+01 5.444000e+01
8.570000e-02 1.331776e+01 7.470000e+01 5.075000e+01
9.480000e-02 1.237348e+01 -9.927000e+01 4.715000e+01
1.047000e-01 1.161010e+01 9.100000e+00 3.787000e+01
1.157000e-01 1.097893e+01 7.960000e+00 3.680000e+01
1.279000e-01 1.045933e+01 8.600000e+00 3.074000e+01
1.414000e-01 1.003458e+01 4.182000e+01 3.214000e+01
1.562000e-01 9.689496e+00 2.243000e+01 2.617000e+01
1.726000e-01 9.404136e+00 4.990000e+00 2.397000e+01
1.908000e-01 9.165759e+00 6.974000e+01 2.332000e+01
2.109000e-01 8.963709e+00 -4.940000e+00 1.853000e+01
2.330000e-01 8.788077e+00 1.496000e+01 1.962000e+01
2.576000e-01 8.627475e+00 2.794000e+01 1.474000e+01
2.846000e-01 8.476422e+00 2.071000e+01 1.552000e+01
3.146000e-01 8.326581e+00 2.814000e+01 1.485000e+01
3.477000e-01 8.173904e+00 2.414000e+01 1.381000e+01
3.842000e-01 8.014680e+00 1.400000e+01 1.121000e+01
4.246000e-01 7.845400e+00 8.990000e+00 9.250000e+00
4.693000e-01 7.663645e+00 3.120000e+01 8.940000e+00
5.187000e-01 7.467783e+00 -5.580000e+00 7.990000e+00
5.732000e-01 7.256855e+00 -7.200000e+00 7.710000e+00
6.335000e-01 7.029736e+00 8.470000e+00 7.090000e+00
7.001000e-01 6.789365e+00 6.610000e+00 6.780000e+00
7.738000e-01 6.521194e+00 7.330000e+00 5.630000e+00
8.551000e-01 6.239014e+00 8.610000e+00 5.750000e+00
9.450999e-01 5.942170e+00 1.400000e-01 4.910000e+00
1.044500e+00 5.632044e+00 1.030000e+01 5.080000e+00
1.154300e+00 5.309640e+00 5.450000e+00 4.080000e+00
1.275700e+00 4.976088e+00 1.285000e+01 3.800000e+00
1.409900e+00 4.633617e+00 4.930000e+00 3.440000e+00
1.558100e+00 4.285499e+00 1.670000e+00 3.370000e+00
1.722000e+00 3.935042e+00 -8.400000e-01 2.880000e+00
1.903100e+00 3.586970e+00 -8.400000e-01 2.740000e+00
