3.992564e+00 1.000000e+00 1.923677e-01 6.700000e-01
2.110000e-02 4.289991e+01 -7.470000e+00 1.000000e+20
2.340000e-02 3.971401e+01 1.014200e+02 1.000000e+20
2.580000e-02 3.678411e+01 4.296000e+01 1.000000e+20
2.850000e-02 3.389644e+01 3.055000e+01 1.000000e+20
3.150000e-02 3.111208e+01 1.366000e+01 4.248000e+01
3.490000e-02 2.840146e+01 5.709000e+01 3.398000e+01
3.850000e-02 2.595133e+01 -6.822000e+01 3.221000e+01
4.260000e-02 2.358579e+01 5.280000e+00 3.267000e+01
4.710000e-02 2.140052e+01 1.690000e+00 3.044000e+01
5.200000e-02 1.941003e+01 6.160000e+01 2.500000e+01
5.750000e-02 1.755229e+01 4.438000e+01 2.358000e+01
6.350000e-02 1.587686e+01 -2.600000e-01 1.976000e+01
7.020000e-02 1.433861e+01 2.376000e+01 1.889000e+01
7.759999e-02 1.287447e+01 4.646000e+01 1.784000e+01
8.570000e-02 1.152278e+01 1.027000e+01 1.660000e+01
9.480000e-02 1.032393e+01 -6.920000e+00 1.487000e+01
1.047000e-01 9.295832e+00 5.270000e+00 1.298000e+01
1.157000e-01 8.396045e+00 1.769000e+01 1.173000e+01
1.279000e-01 7.612333e+00 7.100000e+00 1.032000e+01
1.414000e-01 6.932486e+00 1.239000e+01 1.023000e+01
1.562000e-01 6.348226e+00 8.960000e+00 8.320000e+00
1.726000e-01 5.840862e+00 9.260000e+00 7.120000e+00
1.908000e-01 5.399792e+00 8.960000e+00 7.500000e+00
2.109000e-01 5.017865e+00 -4.110000e+00 6.210000e+00
2.330000e-01 4.687741e+00 -4.930000e+00 5.660000e+00
2.576000e-01 4.397360e+00 5.300000e+00 4.840000e+00
2.846000e-01 4.143863e+00 -6.440000e+00 4.790000e+00
3.146000e-01 3.917622e+00 -2.160000e+00 4.280000e+00
3.477000e-01 3.715093e+00 4.120000e+00 3.990000e+00
3.842000e-01 3.531775e+00 3.190000e+00 3.280000e+00
4.246000e-01 3.363255e+00 -1.350000e+00 3.090000e+00
4.693000e-01 3.206360e+00 3.250000e+00 2.630000e+00
5.187000e-01 3.058454e+00 1.410000e+00 2.670000e+00
5.732000e-01 2.917700e+00 8.300000e-01 2.430000e+00
6.335000e-01 2.782385e+00 -3.400000e-01 2.040000e+00
7.001000e-01 2.653074e+00 2.770000e+00 1.950000e+00
7.738000e-01 2.527467e+00 -1.140000e+00 1.750000e+00
8.551000e-01 2.389210e+00 3.320000e+00 1.580000e+00
9.450999e-01 2.254338e+00 3.910000e+00 1.510000e+00
1.044500e+00 2.121921e+00 3.760000e+00 1.360000e+00
1.154300e+00 1.991179e+00 3.270000e+00 1.300000e+00
1.275700e+00 1.861841e+00 3.160000e+00 1.160000e+00
1.409900e+00 1.734133e+00 7.000000e-01 1.010000e+00
1.558100e+00 1.608553e+00 4.600000e-01 9.600000e-01
1.722000e+00 1.485622e+00 2.720000e+00 8.600000e-01
1.903100e+00 1.366563e+00 3.480000e+00 7.700000e-01
