22.3381501378219 212.951263241568 41.1260541141073
30.6230495594924 76.0053591769178 18.4496293829576
45.6553692342722 59.810638708564 11.7356065050732
64.2592829703091 42.9607047702617 8.94039631867586
86.7539448022708 39.4561363581193 6.36794453622561
124.152052387709 25.5701792639284 4.18437555454793
185.19276347883 20.0965420166307 2.8092642151756
276.25061103256 15.4274213743594 1.92383450432403
412.152526695816 9.512630226894 1.21633199272536
614.848765123912 6.87888466845751 0.804937577188913
917.280771503268 6.1550769766502 0.528084601556836
1219.70607161488 4.4787187907798 0.551394721917818
1489.74599664043 3.39776349248819 0.500920269031129
1819.57041886367 2.4279085053713 0.393781881780561
