22.3381501378219 448.473515925517 666.052026798484
30.6230495594924 -137.901379438328 409.761299295331
45.6553692342722 106.458088576581 191.466120805947
64.2592829703091 331.472322913102 216.228411014794
86.7539448022708 -34.6359664789191 124.779316871951
124.152052387709 97.799727758579 73.6875164676044
185.19276347883 80.5361643022159 52.5856627876042
276.25061103256 38.3620073907942 30.1636700186759
412.152526695816 -11.2063952884336 22.648068941137
614.848765123912 29.4396926086782 14.5930232510929
917.280771503268 11.3351379766354 9.22425558932388
1219.70607161488 13.4123486298412 9.72271456415529
1489.74599664043 11.204423679193 7.41630671691217
1819.57041886367 7.09953653763921 6.57573699546511
